encryption,compression,compressionBzip2,compressionGzip,compressionLzo,compressionZpaq,compressionLzma,unlimitedWindowSize,disableCompressibilityTesting,level,processorCount,maxRam,<$performance
1,1,0,0,0,1,0,1,0,3,2,6,220631.6
1,1,0,0,0,1,0,1,0,4,2,6,696570.6
1,1,0,0,0,1,0,1,0,5,2,6,696393.6
1,1,0,0,0,1,0,1,0,6,2,6,695945.4
1,1,0,0,0,1,0,1,0,7,2,6,696635
1,1,0,0,0,1,0,1,0,8,2,6,1652929.2
1,1,0,0,0,1,0,1,0,9,2,6,1655481
1,1,0,0,0,1,0,1,0,1,3,6,220846
1,1,0,0,0,1,0,1,0,2,3,6,220737
1,1,0,0,0,1,0,1,0,3,3,6,220908.2
1,1,0,0,0,1,0,1,0,4,3,6,696232.8
1,1,0,0,0,1,0,1,0,5,3,6,696170.6
1,1,0,0,0,1,0,1,0,6,3,6,696440.4
1,1,0,0,0,1,0,1,0,7,3,6,697421.4
1,1,0,0,0,1,0,1,0,8,3,6,1653250.8
1,1,0,0,0,1,0,1,0,9,3,6,1655201.4
1,1,0,0,0,1,0,1,0,1,4,6,220877.8
1,1,0,0,0,1,0,1,0,2,4,6,220814.6
1,1,0,0,0,1,0,1,0,3,4,6,220941.6
1,1,0,0,0,1,0,1,0,4,4,6,696734.6
1,1,0,0,0,1,0,1,0,5,4,6,695605.6
1,1,0,0,0,1,0,1,0,6,4,6,696326.4
1,1,0,0,0,1,0,1,0,7,4,6,696694.4
1,1,0,0,0,1,0,1,0,8,4,6,1654150.8
1,1,0,0,0,1,0,1,0,9,4,6,1654734.6
1,1,0,0,0,1,0,1,0,1,1,18,227587.6
1,1,0,0,0,1,0,1,0,2,1,18,227086.8
1,1,0,0,0,1,0,1,0,3,1,18,227567
1,1,0,0,0,1,0,1,0,4,1,18,703982
1,1,0,0,0,1,0,1,0,5,1,18,704292
1,1,0,0,0,1,0,1,0,6,1,18,704746.8
1,1,0,0,0,1,0,1,0,7,1,18,705071
1,1,0,0,0,1,0,1,0,8,1,18,1651986.2
1,1,0,0,0,1,0,1,0,9,1,18,1655927.4
1,1,0,0,0,1,0,1,0,1,2,18,88717.8
1,1,0,0,0,1,0,1,0,2,2,18,88897.4
1,1,0,0,0,1,0,1,0,3,2,18,84673
1,1,0,0,0,1,0,1,0,4,2,18,267461.8
1,1,0,0,0,1,0,1,0,5,2,18,268103
1,1,0,0,0,1,0,1,0,6,2,18,266962
1,1,0,0,0,1,0,1,0,7,2,18,270551.6
1,1,0,0,0,1,0,1,0,8,2,18,655026.6
1,1,0,0,0,1,0,1,0,9,2,18,653805.4
1,1,0,0,0,1,0,1,0,1,3,18,65992.6
1,1,0,0,0,1,0,1,0,2,3,18,66374.4
1,1,0,0,0,1,0,1,0,3,3,18,69013.2
1,1,0,0,0,1,0,1,0,4,3,18,200038.4
1,1,0,0,0,1,0,1,0,5,3,18,200586.6
1,1,0,0,0,1,0,1,0,6,3,18,199889.2
1,1,0,0,0,1,0,1,0,7,3,18,200995.2
1,1,0,0,0,1,0,1,0,8,3,18,482477.8
1,1,0,0,0,1,0,1,0,9,3,18,481405
1,1,0,0,0,1,0,1,0,1,4,18,67712.8
1,1,0,0,0,1,0,1,0,2,4,18,67948.4
1,1,0,0,0,1,0,1,0,3,4,18,66794.6
1,1,0,0,0,1,0,1,0,4,4,18,197803.6
1,1,0,0,0,1,0,1,0,5,4,18,194423.6
1,1,0,0,0,1,0,1,0,6,4,18,195079
1,1,0,0,0,1,0,1,0,7,4,18,196362
1,1,0,0,0,1,0,1,0,8,4,18,467354.6
1,1,0,0,0,1,0,1,0,9,4,18,467856.2
1,1,0,0,0,1,0,1,1,1,1,2,223832.2
1,1,0,0,0,1,0,1,1,2,1,2,223571
1,1,0,0,0,1,0,1,1,3,1,2,221889.6
1,1,0,0,0,1,0,1,1,4,1,2,687502.4
1,1,0,0,0,1,0,1,1,5,1,2,686966
1,1,0,0,0,1,0,1,1,6,1,2,686881.2
1,1,0,0,0,1,0,1,1,7,1,2,686870
1,1,0,0,0,1,0,1,1,8,1,2,1608729.4
1,1,0,0,0,1,0,1,1,9,1,2,1609070.4
1,1,0,0,0,1,0,1,1,1,2,2,223646.6
1,1,0,0,0,1,0,1,1,2,2,2,223649
1,1,0,0,0,1,0,1,1,3,2,2,222176.4
1,1,0,0,0,1,0,1,1,4,2,2,687171.2
1,1,0,0,0,1,0,1,1,5,2,2,687089.2
1,1,0,0,0,1,0,1,1,6,2,2,686901.2
1,1,0,0,0,1,0,1,1,7,2,2,687223.8
1,1,0,0,0,1,0,1,1,8,2,2,1610453.6
1,1,0,0,0,1,0,1,1,9,2,2,1618646.8
1,1,0,0,0,1,0,1,1,1,3,2,223685
1,1,0,0,0,1,0,1,1,2,3,2,223297
1,1,0,0,0,1,0,1,1,3,3,2,222033.6
1,1,0,0,0,1,0,1,1,4,3,2,688780.2
1,1,0,0,0,1,0,1,1,5,3,2,686593.6
1,1,0,0,0,1,0,1,1,6,3,2,686923.2
1,1,0,0,0,1,0,1,1,7,3,2,687146
1,1,0,0,0,1,0,1,1,8,3,2,1608256.8
1,1,0,0,0,1,0,1,1,9,3,2,1608981.6
1,1,0,0,0,1,0,1,1,1,4,2,223406.4
1,1,0,0,0,1,0,1,1,2,4,2,223406.8
1,1,0,0,0,1,0,1,1,3,4,2,222071.6
1,1,0,0,0,1,0,1,1,4,4,2,687311.4
1,1,0,0,0,1,0,1,1,5,4,2,686978.4
1,1,0,0,0,1,0,1,1,6,4,2,687376.8
1,1,0,0,0,1,0,1,1,7,4,2,687160.8
1,1,0,0,0,1,0,1,1,8,4,2,1610655.6
1,1,0,0,0,1,0,1,1,9,4,2,1609594.4
1,1,0,0,0,1,0,1,1,1,1,6,220577.8
1,1,0,0,0,1,0,1,1,2,1,6,220707
1,1,0,0,0,1,0,1,1,3,1,6,220692
1,1,0,0,0,1,0,1,1,4,1,6,696190
1,1,0,0,0,1,0,1,1,5,1,6,695394.6
1,1,0,0,0,1,0,1,1,6,1,6,695887
1,1,0,0,0,1,0,1,1,7,1,6,695928.6
1,1,0,0,0,1,0,1,1,8,1,6,1653452.4
1,1,0,0,0,1,0,1,1,9,1,6,1655649.6
1,1,0,0,0,1,0,1,1,1,2,6,220753
1,1,0,0,0,1,0,1,1,2,2,6,220850
1,1,0,0,0,1,0,1,1,3,2,6,220712.8
1,1,0,0,0,1,0,1,1,4,2,6,696375.4
1,1,0,0,0,1,0,1,1,5,2,6,695648.4
1,1,0,0,0,1,0,1,1,6,2,6,696602
1,1,0,0,0,1,0,1,1,7,2,6,696801.4
1,1,0,0,0,1,0,1,1,8,2,6,1655693.4
1,1,0,0,0,1,0,1,1,9,2,6,1655473.2
1,1,0,0,0,1,0,1,1,1,3,6,220655.4
1,1,0,0,0,1,0,1,1,2,3,6,220688.4
1,1,0,0,0,1,0,1,1,3,3,6,220742
1,1,0,0,0,1,0,1,1,4,3,6,696014.4
1,1,0,0,0,1,0,1,1,5,3,6,695963.4
1,1,0,0,0,1,0,1,1,6,3,6,695785.8
1,1,0,0,0,1,0,1,1,7,3,6,713928.4
1,1,0,0,0,1,0,1,1,8,3,6,1653275.6
1,1,0,0,0,1,0,1,1,9,3,6,1653955.4
1,1,0,0,0,1,0,1,1,1,4,6,220591.2
1,1,0,0,0,1,0,1,1,2,4,6,220817
1,1,0,0,0,1,0,1,1,3,4,6,220824.8
1,1,0,0,0,1,0,1,1,4,4,6,696218.4
1,1,0,0,0,1,0,1,1,5,4,6,695592.6
1,1,0,0,0,1,0,1,1,6,4,6,695959.6
1,1,0,0,0,1,0,1,1,7,4,6,696632
1,1,0,0,0,1,0,1,1,8,4,6,1654809.8
1,1,0,0,0,1,0,1,1,9,4,6,1652663.6
1,1,0,0,0,1,0,1,1,1,1,18,227379.2
1,1,0,0,0,1,0,1,1,2,1,18,227310.4
1,1,0,0,0,1,0,1,1,3,1,18,227409.2
1,1,0,0,0,1,0,1,1,4,1,18,705362
1,1,0,0,0,1,0,1,1,5,1,18,705122.2
1,1,0,0,0,1,0,1,1,6,1,18,705445
1,1,0,0,0,1,0,1,1,7,1,18,706845
1,1,0,0,0,1,0,1,1,8,1,18,1655901.4
1,1,0,0,0,1,0,1,1,9,1,18,1659485.4
1,1,0,0,0,1,0,1,1,1,2,18,89323.6
1,1,0,0,0,1,0,1,1,2,2,18,89462.2
1,1,0,0,0,1,0,1,1,3,2,18,84904
1,1,0,0,0,1,0,1,1,4,2,18,265031
1,1,0,0,0,1,0,1,1,5,2,18,266848.6
1,1,0,0,0,1,0,1,1,6,2,18,268298
1,1,0,0,0,1,0,1,1,7,2,18,267520.4
1,1,0,0,0,1,0,1,1,8,2,18,651865.8
1,1,0,0,0,1,0,1,1,9,2,18,652183.2
1,1,0,0,0,1,0,1,1,1,3,18,66205.4
1,1,0,0,0,1,0,1,1,2,3,18,66215.8
1,1,0,0,0,1,0,1,1,3,3,18,69542.2
1,1,0,0,0,1,0,1,1,4,3,18,200428.8
1,1,0,0,0,1,0,1,1,5,3,18,200486.8
1,1,0,0,0,1,0,1,1,6,3,18,199504.6
1,1,0,0,0,1,0,1,1,7,3,18,202479.4
1,1,0,0,0,1,0,1,1,8,3,18,484260.2
1,1,0,0,0,1,0,1,1,9,3,18,485356.2
1,1,0,0,0,1,0,1,1,1,4,18,67695.8
1,1,0,0,0,1,0,1,1,2,4,18,67496.8
1,1,0,0,0,1,0,1,1,3,4,18,66281.6
1,1,0,0,0,1,0,1,1,4,4,18,194200.6
1,1,0,0,0,1,0,1,1,5,4,18,194167.2
1,1,0,0,0,1,0,1,1,6,4,18,193888.8
1,1,0,0,0,1,0,1,1,7,4,18,195780.8
1,1,0,0,0,1,0,1,1,8,4,18,470802.6
1,1,0,0,0,1,0,1,1,9,4,18,469165.6
0,1,0,0,0,0,1,0,0,1,1,2,64202.6
0,1,0,0,0,0,1,0,0,2,1,2,63967.2
0,1,0,0,0,0,1,0,0,3,1,2,68236
0,1,0,0,0,0,1,0,0,4,1,2,83253.2
0,1,0,0,0,0,1,0,0,5,1,2,81824.8
0,1,0,0,0,0,1,0,0,6,1,2,116152
0,1,0,0,0,0,1,0,0,7,1,2,288557.4
0,1,0,0,0,0,1,0,0,8,1,2,286537.2
0,1,0,0,0,0,1,0,0,9,1,2,286839
0,1,0,0,0,0,1,0,0,1,2,2,28549.2
0,1,0,0,0,0,1,0,0,2,2,2,28720
0,1,0,0,0,0,1,0,0,3,2,2,33582.6
0,1,0,0,0,0,1,0,0,4,2,2,47776.2
0,1,0,0,0,0,1,0,0,5,2,2,46213.2
0,1,0,0,0,0,1,0,0,6,2,2,116104
0,1,0,0,0,0,1,0,0,7,2,2,288546.8
0,1,0,0,0,0,1,0,0,8,2,2,286915.4
0,1,0,0,0,0,1,0,0,9,2,2,286971.8
0,1,0,0,0,0,1,0,0,1,3,2,23631.4
0,1,0,0,0,0,1,0,0,2,3,2,23603
0,1,0,0,0,0,1,0,0,3,3,2,30493.6
0,1,0,0,0,0,1,0,0,4,3,2,47615.4
0,1,0,0,0,0,1,0,0,5,3,2,46195.4
0,1,0,0,0,0,1,0,0,6,3,2,115826.4
0,1,0,0,0,0,1,0,0,7,3,2,288009.4
0,1,0,0,0,0,1,0,0,8,3,2,286752.2
0,1,0,0,0,0,1,0,0,9,3,2,287172.8
0,1,0,0,0,0,1,0,0,1,4,2,24090.2
0,1,0,0,0,0,1,0,0,2,4,2,23806
0,1,0,0,0,0,1,0,0,3,4,2,31116.8
0,1,0,0,0,0,1,0,0,4,4,2,47422.8
0,1,0,0,0,0,1,0,0,5,4,2,46413
0,1,0,0,0,0,1,0,0,6,4,2,115976
0,1,0,0,0,0,1,0,0,7,4,2,288455.2
0,1,0,0,0,0,1,0,0,8,4,2,286781
0,1,0,0,0,0,1,0,0,9,4,2,286809.4
0,1,0,0,0,0,1,0,0,1,1,6,67457.2
0,1,0,0,0,0,1,0,0,2,1,6,67809.6
0,1,0,0,0,0,1,0,0,3,1,6,69949.6
0,1,0,0,0,0,1,0,0,4,1,6,83871.6
0,1,0,0,0,0,1,0,0,5,1,6,83760.2
0,1,0,0,0,0,1,0,0,6,1,6,124590.2
0,1,0,0,0,0,1,0,0,7,1,6,289144.6
0,1,0,0,0,0,1,0,0,8,1,6,287368.6
0,1,0,0,0,0,1,0,0,9,1,6,287559.4
0,1,0,0,0,0,1,0,0,1,2,6,29687
0,1,0,0,0,0,1,0,0,2,2,6,29829
0,1,0,0,0,0,1,0,0,3,2,6,32116.4
0,1,0,0,0,0,1,0,0,4,2,6,45704.4
0,1,0,0,0,0,1,0,0,5,2,6,45229
0,1,0,0,0,0,1,0,0,6,2,6,49064.6
0,1,0,0,0,0,1,0,0,7,2,6,289054.8
0,1,0,0,0,0,1,0,0,8,2,6,287287.6
0,1,0,0,0,0,1,0,0,9,2,6,287404.4
0,1,0,0,0,0,1,0,0,1,3,6,24201.8
0,1,0,0,0,0,1,0,0,2,3,6,24179.6
0,1,0,0,0,0,1,0,0,3,3,6,28876.8
0,1,0,0,0,0,1,0,0,4,3,6,40898.8
0,1,0,0,0,0,1,0,0,5,3,6,39901.4
0,1,0,0,0,0,1,0,0,6,3,6,49276.2
0,1,0,0,0,0,1,0,0,7,3,6,288872
0,1,0,0,0,0,1,0,0,8,3,6,287133.6
0,1,0,0,0,0,1,0,0,9,3,6,287631
0,1,0,0,0,0,1,0,0,1,4,6,23266
0,1,0,0,0,0,1,0,0,2,4,6,23478.8
0,1,0,0,0,0,1,0,0,3,4,6,30145.2
0,1,0,0,0,0,1,0,0,4,4,6,40065.2
0,1,0,0,0,0,1,0,0,5,4,6,38598.8
0,1,0,0,0,0,1,0,0,6,4,6,49306.8
0,1,0,0,0,0,1,0,0,7,4,6,288985.4
0,1,0,0,0,0,1,0,0,8,4,6,287231.6
0,1,0,0,0,0,1,0,0,9,4,6,287476
0,1,0,0,0,0,1,0,0,1,1,18,67954.8
0,1,0,0,0,0,1,0,0,2,1,18,67991
0,1,0,0,0,0,1,0,0,3,1,18,73574.4
0,1,0,0,0,0,1,0,0,4,1,18,86779.2
0,1,0,0,0,0,1,0,0,5,1,18,86191.4
0,1,0,0,0,0,1,0,0,6,1,18,127340.2
0,1,0,0,0,0,1,0,0,7,1,18,370597.2
0,1,0,0,0,0,1,0,0,8,1,18,395287.2
0,1,0,0,0,0,1,0,0,9,1,18,287620.2
0,1,0,0,0,0,1,0,0,1,2,18,30909.4
0,1,0,0,0,0,1,0,0,2,2,18,30998.8
0,1,0,0,0,0,1,0,0,3,2,18,35103.4
0,1,0,0,0,0,1,0,0,4,2,18,50326.6
0,1,0,0,0,0,1,0,0,5,2,18,49241.8
0,1,0,0,0,0,1,0,0,6,2,18,58514.6
0,1,0,0,0,0,1,0,0,7,2,18,86082.4
0,1,0,0,0,0,1,0,0,8,2,18,395278
0,1,0,0,0,0,1,0,0,9,2,18,287322.8
0,1,0,0,0,0,1,0,0,1,3,18,27154.6
0,1,0,0,0,0,1,0,0,2,3,18,27420
0,1,0,0,0,0,1,0,0,3,3,18,29317
0,1,0,0,0,0,1,0,0,4,3,18,42888
0,1,0,0,0,0,1,0,0,5,3,18,42354.8
0,1,0,0,0,0,1,0,0,6,3,18,46889.4
0,1,0,0,0,0,1,0,0,7,3,18,86205.6
0,1,0,0,0,0,1,0,0,8,3,18,395077.2
0,1,0,0,0,0,1,0,0,9,3,18,287378.8
0,1,0,0,0,0,1,0,0,1,4,18,26669.2
0,1,0,0,0,0,1,0,0,2,4,18,27013.4
0,1,0,0,0,0,1,0,0,3,4,18,29153.2
0,1,0,0,0,0,1,0,0,4,4,18,40041.4
0,1,0,0,0,0,1,0,0,5,4,18,38829
0,1,0,0,0,0,1,0,0,6,4,18,44924
0,1,0,0,0,0,1,0,0,7,4,18,86382.8
0,1,0,0,0,0,1,0,0,8,4,18,394885.2
0,1,0,0,0,0,1,0,0,9,4,18,287614.4
0,1,0,0,0,0,1,1,0,1,1,2,65511.8
0,1,0,0,0,0,1,1,0,2,1,2,65513.6
0,1,0,0,0,0,1,1,0,3,1,2,69240.2
0,1,0,0,0,0,1,1,0,4,1,2,82021
0,1,0,0,0,0,1,1,0,5,1,2,81594
0,1,0,0,0,0,1,1,0,6,1,2,115595.4
0,1,0,0,0,0,1,1,0,7,1,2,289224.2
0,1,0,0,0,0,1,1,0,8,1,2,287498.4
0,1,0,0,0,0,1,1,0,9,1,2,287487.8
0,1,0,0,0,0,1,1,0,1,2,2,29223.6
0,1,0,0,0,0,1,1,0,2,2,2,29065.2
0,1,0,0,0,0,1,1,0,3,2,2,33404.4
0,1,0,0,0,0,1,1,0,4,2,2,45708.2
0,1,0,0,0,0,1,1,0,5,2,2,43472.8
0,1,0,0,0,0,1,1,0,6,2,2,115485.4
0,1,0,0,0,0,1,1,0,7,2,2,289266
0,1,0,0,0,0,1,1,0,8,2,2,287550
0,1,0,0,0,0,1,1,0,9,2,2,287745.2
0,1,0,0,0,0,1,1,0,1,3,2,24166.2
0,1,0,0,0,0,1,1,0,2,3,2,24170.8
0,1,0,0,0,0,1,1,0,3,3,2,30924
0,1,0,0,0,0,1,1,0,4,3,2,45757.4
0,1,0,0,0,0,1,1,0,5,3,2,43380.4
0,1,0,0,0,0,1,1,0,6,3,2,115638.2
0,1,0,0,0,0,1,1,0,7,3,2,289219
0,1,0,0,0,0,1,1,0,8,3,2,287090.2
0,1,0,0,0,0,1,1,0,9,3,2,287521
0,1,0,0,0,0,1,1,0,1,4,2,23848.8
0,1,0,0,0,0,1,1,0,2,4,2,24027.2
0,1,0,0,0,0,1,1,0,3,4,2,31369.6
0,1,0,0,0,0,1,1,0,4,4,2,45750.8
0,1,0,0,0,0,1,1,0,5,4,2,43437.4
0,1,0,0,0,0,1,1,0,6,4,2,115544.2
0,1,0,0,0,0,1,1,0,7,4,2,289151.8
0,1,0,0,0,0,1,1,0,8,4,2,287499.8
0,1,0,0,0,0,1,1,0,9,4,2,287663
0,1,0,0,0,0,1,1,0,1,1,6,68241.6
0,1,0,0,0,0,1,1,0,2,1,6,68253.4
0,1,0,0,0,0,1,1,0,3,1,6,69199
0,1,0,0,0,0,1,1,0,4,1,6,84011.2
0,1,0,0,0,0,1,1,0,5,1,6,83757.4
0,1,0,0,0,0,1,1,0,6,1,6,124481
0,1,0,0,0,0,1,1,0,7,1,6,288983.8
0,1,0,0,0,0,1,1,0,8,1,6,287519.4
0,1,0,0,0,0,1,1,0,9,1,6,287310
0,1,0,0,0,0,1,1,0,1,2,6,29529.4
0,1,0,0,0,0,1,1,0,2,2,6,29578.4
0,1,0,0,0,0,1,1,0,3,2,6,33049.4
0,1,0,0,0,0,1,1,0,4,2,6,45198.2
0,1,0,0,0,0,1,1,0,5,2,6,43873.8
0,1,0,0,0,0,1,1,0,6,2,6,49268.4
0,1,0,0,0,0,1,1,0,7,2,6,288665.6
0,1,0,0,0,0,1,1,0,8,2,6,287403.6
0,1,0,0,0,0,1,1,0,9,2,6,287280.4
0,1,0,0,0,0,1,1,0,1,3,6,24315
0,1,0,0,0,0,1,1,0,2,3,6,24498.2
0,1,0,0,0,0,1,1,0,3,3,6,30322.6
0,1,0,0,0,0,1,1,0,4,3,6,39534
0,1,0,0,0,0,1,1,0,5,3,6,38683.8
0,1,0,0,0,0,1,1,0,6,3,6,49228.8
0,1,0,0,0,0,1,1,0,7,3,6,288873.2
0,1,0,0,0,0,1,1,0,8,3,6,287487.2
0,1,0,0,0,0,1,1,0,9,3,6,287451.6
0,1,0,0,0,0,1,1,0,1,4,6,23082.6
0,1,0,0,0,0,1,1,0,2,4,6,23421.6
0,1,0,0,0,0,1,1,0,3,4,6,30231.8
0,1,0,0,0,0,1,1,0,4,4,6,40435.8
0,1,0,0,0,0,1,1,0,5,4,6,38901
0,1,0,0,0,0,1,1,0,6,4,6,48917
0,1,0,0,0,0,1,1,0,7,4,6,288836.6
0,1,0,0,0,0,1,1,0,8,4,6,287195
0,1,0,0,0,0,1,1,0,9,4,6,287550.2
0,1,0,0,0,0,1,1,0,1,1,18,67616.4
0,1,0,0,0,0,1,1,0,2,1,18,68002
0,1,0,0,0,0,1,1,0,3,1,18,72947
0,1,0,0,0,0,1,1,0,4,1,18,86383
0,1,0,0,0,0,1,1,0,5,1,18,85994.2
0,1,0,0,0,0,1,1,0,6,1,18,127608.6
0,1,0,0,0,0,1,1,0,7,1,18,370225.8
0,1,0,0,0,0,1,1,0,8,1,18,395097.4
0,1,0,0,0,0,1,1,0,9,1,18,287467.6
0,1,0,0,0,0,1,1,0,1,2,18,30961.8
0,1,0,0,0,0,1,1,0,2,2,18,30713.8
0,1,0,0,0,0,1,1,0,3,2,18,34903.4
0,1,0,0,0,0,1,1,0,4,2,18,50190.2
0,1,0,0,0,0,1,1,0,5,2,18,49231.2
0,1,0,0,0,0,1,1,0,6,2,18,58413.6
0,1,0,0,0,0,1,1,0,7,2,18,86190.4
0,1,0,0,0,0,1,1,0,8,2,18,395123.8
0,1,0,0,0,0,1,1,0,9,2,18,287495.4
0,1,0,0,0,0,1,1,0,1,3,18,26812.2
0,1,0,0,0,0,1,1,0,2,3,18,26779.8
0,1,0,0,0,0,1,1,0,3,3,18,29315
0,1,0,0,0,0,1,1,0,4,3,18,43059.2
0,1,0,0,0,0,1,1,0,5,3,18,42473.4
0,1,0,0,0,0,1,1,0,6,3,18,46633.8
0,1,0,0,0,0,1,1,0,7,3,18,85910.8
0,1,0,0,0,0,1,1,0,8,3,18,395236.4
0,1,0,0,0,0,1,1,0,9,3,18,287596.2
0,1,0,0,0,0,1,1,0,1,4,18,26869.6
0,1,0,0,0,0,1,1,0,2,4,18,26199.4
0,1,0,0,0,0,1,1,0,3,4,18,29079.2
0,1,0,0,0,0,1,1,0,4,4,18,40735.2
0,1,0,0,0,0,1,1,0,5,4,18,38731
0,1,0,0,0,0,1,1,0,6,4,18,45216
0,1,0,0,0,0,1,1,0,7,4,18,86159
0,1,0,0,0,0,1,1,0,8,4,18,394896.8
0,1,0,0,0,0,1,1,0,9,4,18,287418.2
1,1,0,0,0,0,1,0,0,1,1,2,70202.8
1,1,0,0,0,0,1,0,0,2,1,2,69793.6
1,1,0,0,0,0,1,0,0,3,1,2,75005
1,1,0,0,0,0,1,0,0,4,1,2,87966.2
1,1,0,0,0,0,1,0,0,5,1,2,86270.2
1,1,0,0,0,0,1,0,0,6,1,2,120214.2
1,1,0,0,0,0,1,0,0,7,1,2,293715.6
1,1,0,0,0,0,1,0,0,8,1,2,292172.4
1,1,0,0,0,0,1,0,0,9,1,2,292196.6
1,1,0,0,0,0,1,0,0,1,2,2,32630
1,1,0,0,0,0,1,0,0,2,2,2,32540
1,1,0,0,0,0,1,0,0,3,2,2,37478.2
1,1,0,0,0,0,1,0,0,4,2,2,50779.6
1,1,0,0,0,0,1,0,0,5,2,2,49522.4
1,1,0,0,0,0,1,0,0,6,2,2,120063.4
1,1,0,0,0,0,1,0,0,7,2,2,293826.8
1,1,0,0,0,0,1,0,0,8,2,2,292115.8
1,1,0,0,0,0,1,0,0,9,2,2,292176.8
1,1,0,0,0,0,1,0,0,1,3,2,28267.8
1,1,0,0,0,0,1,0,0,2,3,2,28245.4
1,1,0,0,0,0,1,0,0,3,3,2,33834.8
1,1,0,0,0,0,1,0,0,4,3,2,50716.8
1,1,0,0,0,0,1,0,0,5,3,2,49688
1,1,0,0,0,0,1,0,0,6,3,2,120107.2
1,1,0,0,0,0,1,0,0,7,3,2,293608.4
1,1,0,0,0,0,1,0,0,8,3,2,292002.2
1,1,0,0,0,0,1,0,0,9,3,2,292597.4
1,1,0,0,0,0,1,0,0,1,4,2,26552.2
1,1,0,0,0,0,1,0,0,2,4,2,26664.8
1,1,0,0,0,0,1,0,0,3,4,2,33852.2
1,1,0,0,0,0,1,0,0,4,4,2,50598
1,1,0,0,0,0,1,0,0,5,4,2,49669.4
1,1,0,0,0,0,1,0,0,6,4,2,120156.4
1,1,0,0,0,0,1,0,0,7,4,2,293851.6
1,1,0,0,0,0,1,0,0,8,4,2,292346.4
1,1,0,0,0,0,1,0,0,9,4,2,292532.8
1,1,0,0,0,0,1,0,0,1,1,6,70876.2
1,1,0,0,0,0,1,0,0,2,1,6,70831.2
1,1,0,0,0,0,1,0,0,3,1,6,73571.6
1,1,0,0,0,0,1,0,0,4,1,6,88061.4
1,1,0,0,0,0,1,0,0,5,1,6,87795.6
1,1,0,0,0,0,1,0,0,6,1,6,128614.6
1,1,0,0,0,0,1,0,0,7,1,6,292232.2
1,1,0,0,0,0,1,0,0,8,1,6,290153.4
1,1,0,0,0,0,1,0,0,9,1,6,290679.4
1,1,0,0,0,0,1,0,0,1,2,6,33407.6
1,1,0,0,0,0,1,0,0,2,2,6,33654.2
1,1,0,0,0,0,1,0,0,3,2,6,34636.2
1,1,0,0,0,0,1,0,0,4,2,6,48893.2
1,1,0,0,0,0,1,0,0,5,2,6,48455.8
1,1,0,0,0,0,1,0,0,6,2,6,52060.4
1,1,0,0,0,0,1,0,0,7,2,6,292049.6
1,1,0,0,0,0,1,0,0,8,2,6,290509.2
1,1,0,0,0,0,1,0,0,9,2,6,290656
1,1,0,0,0,0,1,0,0,1,3,6,26662.4
1,1,0,0,0,0,1,0,0,2,3,6,26434.4
1,1,0,0,0,0,1,0,0,3,3,6,30731.8
1,1,0,0,0,0,1,0,0,4,3,6,42412.2
1,1,0,0,0,0,1,0,0,5,3,6,41562.6
1,1,0,0,0,0,1,0,0,6,3,6,51935
1,1,0,0,0,0,1,0,0,7,3,6,292156.4
1,1,0,0,0,0,1,0,0,8,3,6,290701.6
1,1,0,0,0,0,1,0,0,9,3,6,290582.8
1,1,0,0,0,0,1,0,0,1,4,6,25204.2
1,1,0,0,0,0,1,0,0,2,4,6,25028.8
1,1,0,0,0,0,1,0,0,3,4,6,31515
1,1,0,0,0,0,1,0,0,4,4,6,42160
1,1,0,0,0,0,1,0,0,5,4,6,40272
1,1,0,0,0,0,1,0,0,6,4,6,51911.8
1,1,0,0,0,0,1,0,0,7,4,6,292126.8
1,1,0,0,0,0,1,0,0,8,4,6,290310.2
1,1,0,0,0,0,1,0,0,9,4,6,290746.8
1,1,0,0,0,0,1,0,0,1,1,18,70389.8
1,1,0,0,0,0,1,0,0,2,1,18,70631.8
1,1,0,0,0,0,1,0,0,3,1,18,75476.4
1,1,0,0,0,0,1,0,0,4,1,18,89159.2
1,1,0,0,0,0,1,0,0,5,1,18,88384.6
1,1,0,0,0,0,1,0,0,6,1,18,130345.6
1,1,0,0,0,0,1,0,0,7,1,18,373295.6
1,1,0,0,0,0,1,0,0,8,1,18,398005
1,1,0,0,0,0,1,0,0,9,1,18,290049
1,1,0,0,0,0,1,0,0,1,2,18,32105.2
1,1,0,0,0,0,1,0,0,2,2,18,31760.6
1,1,0,0,0,0,1,0,0,3,2,18,36871
1,1,0,0,0,0,1,0,0,4,2,18,51709.4
1,1,0,0,0,0,1,0,0,5,2,18,50711.4
1,1,0,0,0,0,1,0,0,6,2,18,60526.4
1,1,0,0,0,0,1,0,0,7,2,18,87193.8
1,1,0,0,0,0,1,0,0,8,2,18,397528.2
1,1,0,0,0,0,1,0,0,9,2,18,290010.2
1,1,0,0,0,0,1,0,0,1,3,18,27489.8
1,1,0,0,0,0,1,0,0,2,3,18,27444.8
1,1,0,0,0,0,1,0,0,3,3,18,30680.4
1,1,0,0,0,0,1,0,0,4,3,18,44365.2
1,1,0,0,0,0,1,0,0,5,3,18,43653.6
1,1,0,0,0,0,1,0,0,6,3,18,47871
1,1,0,0,0,0,1,0,0,7,3,18,87350.4
1,1,0,0,0,0,1,0,0,8,3,18,397207
1,1,0,0,0,0,1,0,0,9,3,18,289911.6
1,1,0,0,0,0,1,0,0,1,4,18,28049.4
